# a_ij = Z_ij / X_j. An EMPTY cell means the coefficient could not be computed (zero output), which is not the same as a coefficient of zero.
A01,A02,A03,B05,B06 & B07,B08,B09,C101,C102_3,C104,C105,C106,C107,C108,C109,C1101T1106 & C12,C1107,C13,C14,C15,C16,C17,C18,C19,C203,C204,C205,C20A,C20B,C20C,C21,C22,C235_6,C23OTHER,C241T243,C244_5,C25,C26,C27,C28,C29,C301,C303,C30OTHER,C31,C32,C3315,C3316,C33OTHER,D351,D352_3,E36,E37,E38,E39,F41, F42  & F43,G45,G46,G47,H491_2,H493T495,H50,H51,H52,H53,I55,I561,I562,I563,J58,J59 & J60,J61,J62,J63,K64,K65.1-2 & K65.3,K66,L683,L68A,L68BXL683,M691,M692,M70,M71,M72,M73,M74,M75,N77,N78,N79,N80,N81,N82,O84,P85,Q86,Q87 & Q88,R90,R91,R92,R93,S94,S95,S96,T97
0.00037673,0.00006716,0.00013364,0.00001970,0.00013791,0.00043362,0.00078248,0.00173923,0.00615572,0.01903591,0.09814759,0.00931157,0.05998675,0.02330078,0.00022413,0.00206274,0.00056095,0.00045857,0.00007086,0.00005961,0.00031763,0.00042277,0.00033849,0.00017817,0.00030395,0.00004761,0.00006173,0.00041885,0.00042445,0.00006244,0.00013258,0.00026008,0.00036019,0.00005250,0.00010059,0.00045788,0.00012499,0.00030875,0.00070928,0.00022207,0.00009531,0.00005218,0.00010974,0.00003756,0.00035611,0.00020046,0.00002834,0.00001726,0.00003587,0.00013029,0.00009348,0.00029520,0.00000213,0.00015081,0.00002333,0.00004533,0.00150735,0.00002205,0.00056224,0.00016149,0.00210972,0.00097266,0.00017718,0.00234516,0.00056141,0.00779962,0.01191716,0.01191716,0.01191716,0.00255840,0.00034126,0.00015344,0.00049790,0.00038631,0.00016338,0.00003712,0.00029975,0.00001004,0.00000173,0.00020485,0.00000880,0.00002826,0.00000731,0.00002211,0.00003422,0.00024710,0.00028569,0.00002291,0.00001006,0.00020484,0.00026880,0.00024570,0.00058261,0.00136194,0.00003527,0.00084379,0.00029855,0.00085959,0.00027743,0.00003168,0.00234183,0.00259401,0.00056071,0.00294999,0.00034784,0.00000000
0.00007918,0.00005204,0.00018201,0.00003519,0.00001971,0.00005256,0.00003463,0.02110976,0.01447004,0.00008408,0.00048619,0.05415819,0.07611673,0.00491208,0.11329555,0.04902940,0.00074681,0.00013093,0.00003779,0.00012393,0.00012226,0.00151226,0.00012750,0.00003636,0.00015097,0.00003926,0.00018752,0.00012188,0.00049235,0.00017618,0.00005280,0.00024962,0.00012313,0.00004691,0.00013626,0.00003177,0.00003736,0.00013208,0.00016466,0.00018157,0.00007184,0.00003759,0.00002598,0.00002049,0.00005329,0.00005774,0.00001694,0.00000880,0.00001730,0.00001179,0.00000523,0.00001681,0.00000365,0.00001703,0.00001853,0.00001758,0.00009840,0.00000922,0.00036436,0.00003140,0.00026701,0.00002960,0.00002162,0.00023892,0.00007237,0.00130659,0.00687025,0.00687025,0.00687025,0.00015624,0.00003308,0.00001702,0.00004142,0.00001337,0.00004184,0.00000429,0.00001787,0.00000630,0.00000110,0.00016343,0.00000524,0.00002435,0.00000474,0.00003189,0.00011919,0.00001118,0.00005874,0.00001390,0.00000674,0.00002283,0.00002567,0.00001097,0.00005607,0.00074941,0.00002922,0.00068894,0.00023266,0.00130277,0.00007142,0.00002209,0.00044687,0.00105418,0.00006720,0.00033572,0.00008612,0.00000000
0.00040746,0.00117554,0.00085614,0.00002062,0.00015064,0.00031396,0.00071729,0.00283363,0.00395220,0.00274464,0.00116840,0.00559422,0.02525266,0.01156341,0.00639784,0.00535217,0.00558629,0.00053155,0.00030605,0.00005054,0.00052713,0.00050066,0.00038933,0.00018534,0.00048426,0.00023607,0.00030290,0.00020406,0.00054043,0.00005452,0.00031123,0.00029880,0.00033283,0.00004431,0.00048568,0.00053125,0.00013087,0.00196789,0.00307922,0.00310957,0.00050424,0.00033609,0.00015959,0.00003592,0.00068395,0.00024044,0.00002541,0.00001709,0.00003283,0.00015512,0.00014091,0.00020720,0.00000334,0.00022458,0.00003964,0.00005189,0.00174285,0.00001832,0.00080349,0.00034577,0.00466435,0.00097125,0.00018399,0.00481019,0.00078446,0.00984089,0.02564237,0.02564237,0.02564237,0.00286877,0.00043677,0.00017145,0.00059575,0.00040238,0.00018068,0.00007004,0.00015517,0.00001822,0.00000364,0.00027092,0.00001577,0.00003106,0.00001371,0.00007438,0.00011336,0.00030796,0.00035002,0.00020725,0.00001690,0.00024960,0.00036220,0.00032504,0.00066550,0.00122733,0.00004849,0.00127899,0.00049922,0.00197700,0.00056143,0.00021801,0.00160354,0.00318131,0.00071197,0.00397112,0.00060040,0.00000000
0.00053837,0.00047806,0.00105896,0.00040018,0.00013563,0.00099949,0.00078760,0.02035564,0.03247588,0.00303215,0.00322773,0.04864412,0.05960931,0.08825424,0.01704818,0.00746977,0.05996933,0.00075965,0.00036782,0.00114781,0.00144016,0.00131587,0.00150886,0.00017619,0.00045756,0.00377203,0.00034349,0.00032426,0.00063919,0.00033926,0.00029508,0.00038926,0.00090584,0.00026935,0.00051596,0.00042811,0.00041462,0.00142644,0.00220063,0.00203299,0.00053919,0.00031271,0.00028543,0.00022560,0.00072652,0.00032847,0.00014732,0.00008951,0.00017899,0.00013085,0.00010974,0.00016358,0.00002507,0.00042737,0.00055201,0.00017006,0.00112251,0.00036707,0.00073882,0.00034221,0.00289966,0.00057011,0.00024805,0.00270408,0.00046262,0.02019323,0.04013953,0.04013953,0.04013953,0.00186945,0.00049713,0.00019009,0.00025572,0.00034478,0.00037459,0.00011898,0.00038741,0.00004139,0.00000833,0.00037491,0.00005088,0.00004550,0.00002101,0.00026782,0.00031523,0.00020770,0.00025864,0.00020186,0.00005794,0.00016783,0.00027958,0.00013449,0.00148681,0.00080272,0.00023526,0.00198113,0.00138022,0.00625559,0.00114375,0.00046182,0.00247907,0.00596001,0.00131527,0.00242303,0.00156791,0.00000000
0.03810628,0.00020290,0.10505046,0.00016741,0.00003469,0.00017797,0.00010902,0.00075739,0.00088815,0.00039498,0.00079821,0.00117905,0.00174317,0.00084702,0.13505885,0.00041373,0.00062392,0.00023894,0.00021983,0.00050315,0.00051104,0.00062399,0.00059224,0.00004245,0.00022420,0.00017155,0.00022087,0.00019558,0.00026166,0.00021803,0.00015478,0.00017280,0.00029003,0.00018624,0.00031335,0.00012543,0.00022165,0.00012845,0.00022739,0.00023262,0.00019699,0.00016942,0.00013340,0.00013520,0.00018566,0.00019172,0.00009828,0.00005238,0.00012151,0.00002846,0.00001192,0.00002668,0.00000737,0.00007926,0.00007353,0.00013570,0.00004837,0.00005365,0.00004627,0.00004671,0.00010257,0.00004444,0.00006025,0.00007997,0.00003388,0.00033590,0.00061275,0.00061275,0.00061275,0.00018379,0.00046719,0.00003638,0.00004787,0.00002177,0.00001786,0.00000753,0.00001760,0.00001891,0.00000564,0.00028677,0.00001596,0.00001110,0.00001491,0.00009413,0.00005972,0.00002882,0.00006904,0.00029387,0.00002389,0.00001177,0.00002037,0.00002987,0.00009230,0.00011539,0.00006170,0.00005917,0.00015303,0.00009327,0.00033743,0.00084659,0.00054154,0.00105265,0.00057956,0.00013129,0.00011368,0.00000000
0.00017570,0.00020710,0.00016523,0.00025922,0.00006033,0.00025170,0.00019473,0.00061691,0.00058677,0.00022005,0.00029446,0.00129754,0.00170715,0.00041587,0.00259987,0.00931904,0.00068541,0.00017720,0.00017203,0.00015843,0.00018132,0.00025825,0.00015180,0.00003145,0.00018062,0.00012304,0.00015492,0.00016261,0.00015664,0.00017607,0.00016546,0.00013587,0.00020880,0.00015851,0.00026481,0.00010348,0.00016472,0.00010684,0.00016456,0.00016321,0.00012496,0.00015097,0.00010175,0.00013449,0.00014596,0.00015180,0.00008026,0.00011573,0.00013254,0.00002619,0.00001739,0.00004766,0.00002738,0.00015483,0.00050183,0.00015312,0.00006647,0.00015382,0.00011714,0.00078662,0.00022309,0.00044165,0.00041623,0.00020525,0.00017394,0.01904390,0.03508462,0.03508462,0.03508462,0.00011238,0.00010769,0.00006219,0.00004204,0.00003162,0.00013749,0.00002875,0.00009615,0.00008531,0.00002794,0.00018488,0.00004907,0.00005125,0.00006083,0.00012026,0.00014461,0.00005251,0.00011166,0.00008194,0.00022632,0.00003696,0.00004913,0.00005385,0.00011254,0.00009866,0.00005811,0.00010610,0.00012050,0.00015058,0.00038346,0.00562963,0.00176228,0.00499916,0.01057962,0.00009945,0.00009323,0.00000000
0.00002459,0.00002346,0.00002111,0.00003270,0.00000897,0.00005876,0.00003774,0.00012350,0.00160292,0.00003307,0.00014820,0.00100843,0.00130813,0.00196431,0.00022460,0.00072071,0.02698296,0.00003900,0.00002441,0.00002721,0.00003724,0.00005050,0.00003602,0.00000948,0.00004595,0.00002286,0.00002383,0.00002668,0.00003188,0.00002368,0.00001485,0.00003486,0.00004735,0.00001979,0.00003485,0.00002436,0.00002735,0.00006646,0.00009967,0.00009433,0.00002966,0.00002802,0.00001769,0.00001968,0.00004282,0.00002766,0.00000956,0.00000937,0.00001667,0.00000952,0.00000862,0.00001231,0.00000391,0.00002624,0.00003686,0.00004615,0.00006083,0.00003524,0.00008625,0.00005831,0.00016135,0.00012998,0.00003540,0.00022145,0.00002987,0.01015601,0.01851615,0.01851615,0.01851615,0.00009961,0.00379682,0.00002533,0.00003093,0.00001676,0.00019634,0.00003148,0.00012744,0.00002220,0.00000591,0.00023321,0.00003580,0.00000767,0.00000826,0.00002514,0.00001385,0.00004045,0.00004773,0.00001298,0.00001339,0.00001676,0.00002742,0.00001024,0.00003018,0.00013514,0.00005131,0.00050113,0.00005332,0.00072361,0.00003156,0.00254060,0.00083879,0.00381474,0.00269231,0.00012651,0.00005784,0.00000000
0.00033850,0.00018626,0.00019612,0.00025315,0.00006459,0.00031645,0.00015125,0.00042544,0.00044763,0.00040212,0.00052687,0.00039487,0.00074599,0.00050124,0.00030946,0.00035374,0.00145198,0.00032006,0.04748933,0.01119000,0.00030342,0.00072568,0.00081797,0.00004603,0.00029404,0.00065368,0.00035652,0.00023047,0.00025177,0.00025815,0.00016512,0.00024128,0.00032075,0.00039714,0.00044370,0.00010955,0.00037961,0.00024469,0.00059320,0.00038492,0.00306746,0.00032692,0.00017420,0.00021876,0.00427034,0.00074994,0.00011665,0.00006746,0.00039872,0.00005296,0.00002982,0.00004003,0.00001510,0.00029594,0.00034765,0.00123053,0.00005569,0.00119695,0.00015106,0.00009808,0.00016000,0.00005874,0.00006541,0.00014001,0.00010937,0.00011470,0.00023556,0.00023556,0.00023556,0.00078945,0.00005763,0.00007035,0.00007773,0.00008787,0.00006265,0.00005725,0.00007378,0.00006585,0.00004231,0.00010737,0.00007366,0.00003438,0.00001780,0.00008151,0.00024067,0.00009563,0.00013439,0.00014673,0.00005861,0.00001535,0.00004496,0.00004464,0.00026954,0.00004728,0.00016491,0.00026810,0.00051697,0.00008126,0.00011179,0.00034629,0.00015901,0.00023452,0.00010540,0.00011775,0.00177115,0.00000000
0.00009227,0.00010317,0.00009694,0.00014983,0.00001791,0.00013996,0.00006139,0.00010929,0.00018001,0.00014517,0.00010958,0.00011171,0.00017203,0.00010018,0.00012930,0.00010150,0.00014793,0.00012048,0.00098888,0.00032006,0.00010821,0.00015399,0.00039124,0.00002114,0.00014714,0.00008317,0.00010415,0.00011637,0.00009657,0.00010529,0.00006473,0.00008589,0.00014923,0.00008622,0.00015635,0.00006585,0.00009474,0.00006514,0.00010468,0.00010614,0.00012865,0.00007457,0.00006569,0.00007947,0.00015824,0.00026461,0.00005142,0.00003620,0.00007443,0.00001476,0.00000595,0.00001284,0.00000452,0.00006286,0.00008680,0.00007009,0.00003156,0.00011809,0.00007291,0.00003524,0.00016214,0.00003373,0.00006716,0.00004734,0.00004436,0.00004241,0.00006841,0.00006841,0.00006841,0.00027675,0.00003918,0.00002100,0.00001604,0.00001023,0.00002539,0.00003156,0.00003240,0.00001450,0.00000404,0.00003161,0.00002297,0.00000604,0.00000798,0.00004156,0.00003806,0.00004342,0.00014000,0.00005049,0.00002904,0.00000803,0.00002475,0.00001601,0.00004418,0.00003518,0.00010454,0.00005871,0.00013116,0.00005723,0.00003098,0.00010007,0.00003407,0.00007655,0.00008202,0.00006760,0.00007108,0.00000000
0.00007337,0.00010400,0.00009655,0.00002577,0.00001213,0.00005698,0.00003186,0.00016625,0.00013466,0.00011747,0.00010109,0.00009654,0.00008306,0.00009159,0.00009950,0.00006887,0.00011073,0.00009915,0.00017943,0.00009665,0.00006899,0.00011533,0.00008362,0.00001608,0.00008981,0.00006843,0.00008758,0.00007919,0.00008281,0.00008632,0.00005313,0.00005635,0.00006478,0.00007299,0.00013507,0.00005367,0.00008090,0.00004792,0.00009120,0.00008972,0.00009629,0.00006899,0.00005635,0.00005164,0.00008991,0.00009503,0.00004030,0.00002250,0.00005353,0.00001126,0.00000399,0.00000796,0.00000654,0.00003414,0.00002197,0.00005750,0.00010417,0.00002614,0.00001362,0.00000786,0.00004595,0.00001475,0.00002175,0.00002027,0.00000867,0.00004169,0.00007412,0.00007412,0.00007412,0.00005845,0.00001523,0.00001520,0.00000682,0.00000467,0.00002073,0.00002118,0.00007133,0.00000405,0.00000174,0.00011881,0.00000313,0.00000157,0.00000397,0.00001773,0.00002526,0.00000730,0.00001494,0.00003042,0.00003506,0.00000289,0.00000472,0.00001665,0.00002291,0.00000779,0.00040016,0.00001218,0.00003703,0.00001394,0.00000873,0.00019596,0.00009740,0.00005225,0.00001867,0.00035097,0.00033738,0.00000000
